candidate_id,name,party,municipality,priority_number,priority_title,priority_description,priority_full_text
9115,Birgit Bech,Ø,Frederiksberg Kommune,2,Grøn kommune,"Det er skønt, at cykle gennem Frederiksberg. På mine Cykelture ser jeg heldigvis meget grønt; selv de små grønne ""frimærker"" er hyggelige at se på....så stiller jeg cyklen og smutter en tur i det allerskønneste; Frederiksberg Have. Stor nydelse. Så er der Grøndalsparken - ikke at forglemme Aksel Møllers (lille) Have. Vi skal både bevare og udvide det grønne på Frederiksberg.","Grøn kommune : Det er skønt, at cykle gennem Frederiksberg. På mine Cykelture ser jeg heldigvis meget grønt; selv de små grønne ""frimærker"" er hyggelige at se på....så stiller jeg cyklen og smutter en tur i det allerskønneste; Frederiksberg Have. Stor nydelse. Så er der Grøndalsparken - ikke at forglemme Aksel Møllers (lille) Have. Vi skal både bevare og udvide det grønne på Frederiksberg."
9115,Birgit Bech,Ø,Frederiksberg Kommune,3,Kollektiv trafik,"Hvis vi skal have flere borgere ud af bilerne her på Frederiksberg, må den kollektive trafik stadig forbedres (og ikke kun på Frederiksberg-f.eks.hutigere tog til Nordjylland). 
Hyppigere busser, bedre forbindelser og varme i bænkene ved busstop 🤗","Kollektiv trafik : Hvis vi skal have flere borgere ud af bilerne her på Frederiksberg, må den kollektive trafik stadig forbedres (og ikke kun på Frederiksberg-f.eks.hutigere tog til Nordjylland). 
Hyppigere busser, bedre forbindelser og varme i bænkene ved busstop 🤗"
9118,Anne Eggen,Ø,Frederiksberg Kommune,1,Ældreomsorg og politik,"Ældre bliver svigtet og manglerne ved værdig og tilstrækkelig omsorg er selvlysende - det kan vi gøre bedre . Foruden flere ansatte og bedre arbejds-og lønforhold for dem, skal der også gøres en voldsom insats for at det bliver et godt og givtigt arbejdsområde.","Ældreomsorg og politik : Ældre bliver svigtet og manglerne ved værdig og tilstrækkelig omsorg er selvlysende - det kan vi gøre bedre . Foruden flere ansatte og bedre arbejds-og lønforhold for dem, skal der også gøres en voldsom insats for at det bliver et godt og givtigt arbejdsområde."
9118,Anne Eggen,Ø,Frederiksberg Kommune,2,Billig boligere,"I en tærbebygget  - som Frederiksberg -er priserne på husleje og boliger steget voldsomt - ja det er ublut og almindelige mennekser har sværet ved at betale for en almindelig bolig. Den sociale slagsside er til at få øje på. Derfor byge for alle, nedsæt huslejen og sæt ejendomsgevinsterne op.","Billig boligere : I en tærbebygget  - som Frederiksberg -er priserne på husleje og boliger steget voldsomt - ja det er ublut og almindelige mennekser har sværet ved at betale for en almindelig bolig. Den sociale slagsside er til at få øje på. Derfor byge for alle, nedsæt huslejen og sæt ejendomsgevinsterne op."
9118,Anne Eggen,Ø,Frederiksberg Kommune,3,Grøn byI,"I den tætteste bebyggede by i Danamrk er det alfa  -omega vi handler og tænker grønt på alle fronter og at vi gør det sundere og fremtidssikret at bo her. Det gør vi ikke uden en klar indsats f.eks som mere gørnt, solceller på offentlige bygninger, færrer biler, bedre kollektiv trafik og miljørigtigt byggeri.","Grøn byI : I den tætteste bebyggede by i Danamrk er det alfa  -omega vi handler og tænker grønt på alle fronter og at vi gør det sundere og fremtidssikret at bo her. Det gør vi ikke uden en klar indsats f.eks som mere gørnt, solceller på offentlige bygninger, færrer biler, bedre kollektiv trafik og miljørigtigt byggeri."
9119,Jakob Ørsted,Ø,Frederiksberg Kommune,1,Bæredygtighed og cirkulær brug af ressourcer,,Bæredygtighed og cirkulær brug af ressourcer
9119,Jakob Ørsted,Ø,Frederiksberg Kommune,2,"Øget lighed - både hvad angår muligheder, økonomi og adgang",,"Øget lighed - både hvad angår muligheder, økonomi og adgang"
9119,Jakob Ørsted,Ø,Frederiksberg Kommune,3,Fællesskaber og trivsel til alle uanset alder,,Fællesskaber og trivsel til alle uanset alder.
9122,Laurids Kristian Fahl,Ø,Frederiksberg Kommune,1,,,/19 | økonomi | Frederiksberg Kommune Flere opgaver i den offentlige sektor skal fremover løses af private virksomheder Uenig Laurids Kristians svar Enig
9122,Laurids Kristian Fahl,Ø,Frederiksberg Kommune,2,,,"/19 | social & velfærd | Frederiksberg Kommune Offentlige institutioner tager for mange hensyn til religiøse minoriteter, for eksempel ved at tilbyde måltider uden svinekød Uenig Laurids Kristians svar Enig"
9122,Laurids Kristian Fahl,Ø,Frederiksberg Kommune,3,I dag kl. 12,44,"/19 | trafik & transport | Frederiksberg Kommune Investering i vejnettet haster mere end investering i kollektiv trafik Uenig Laurids Kristians svar Enig Vis alle Om Laurids Kristian Fahl Uddannelse Kandidat-/masteruddannelse Bopæl Frederiksberg KV25 lige nu KV25 I dag kl. 12:44 Ironman eller Shakespeare? Det er spørgsmålet i Helsingør op til kommunalvalget KV25 I dag kl. 12:26 Spillet om borgmesterposten står åbent: Nu bliver S mødt af krav om massive børneinvesteringer KV25 I dag kl. 12:02 Kristen borgmesterkandidat nægter at vie homoseksuelle: Det splitter Ludvig og Gurli 0:46 KV25 I dag kl. 10:53 Klaus er ene mand på sin egen liste: ’Jeg har ikke været nem at putte ind i et parti’ KV25 I dag kl. 10:10 Det lugter af drama og målfoto: Anders og Anders i hård duel om magten i skandaleramt region KV25 I dag kl. 07:20 ’Hvis vi skal gøre nogen til borgmester, må de til lommerne’: Nyt børne-krav skruer op for valgdrama KV25 I dag kl. 06:24 Nej til homovielser kan koste vestjysk stemmesluger borgmesterposten - igen KV25 I går kl. 21:36 14-årige Lucas blander sig i KV-debatten: 'Unge bliver ofte overset' Nyhedsoverblik Penge I dag kl. 13:08 Efter massiv kritik tager erhvervsmand Novos nye bestyrelsesformand i forsvar Kultur 55 min. siden Sigurd Barrett efterlyste sin far for 21 år siden - i år fik han et gennembrud KV25 25. okt kl. 06:21 Langsomme ambulancer skal have bøder, mener DF-kandidat Liveblog Klima 6. nov kl. 15:14 Aarhus-demonstranter slår et slag for lokale klimaløsninger Liveblog Indland 21 min. siden 'Historisk' lang strejke fortsætter KV25 I dag kl. 12:02 Kristen borgmesterkandidat nægter at vie homoseksuelle: Det splitter Ludvig og Gurli 0:46 Penge I dag kl. 08:40 MILLIONER MILLIARDER: Lakridskongen abdicerer og har solgt sin sidste lakrids. Forklaringen bag lyder velkendt KV25 I dag kl. 12:44 Ironman eller Shakespeare? Det er spørgsmålet i Helsingør op til kommunalvalget Natur I går kl. 17:00 Forskere gør banebrydende RNA-fund i pivgammel mammut Vejret I dag kl. 11:33 Se de flotte billeder af efterårets hidtil koldeste morgen 8 billeder Gå til forsiden af dr.dk Nyheder Seneste nyt Regionalt Sport Vejret Ultra Nyt TV & Radio TV-Guide TV-programmer Se live-TV Gensyn Ultra Ramasjang Hør radio Services Mit DR-login Apps Tilgængelighed Nyhedsbreve Kontakt DR Tip os fortroligt DR og dine data Børn Ultra DR Lær Om DR Nyt fra DR Job i DR Presse Beredskab DR Koncerthuset Rundvisninger Vilkår på dr.dk Etik og rettelser Privatlivs­politik Vi tager ansvar for indholdet og er tilmeldt Pressenævnet DR Emil Holms Kanal 20 0999 København C Tlf. 35 20 30 40 Kontakt DR"
9123,Gabriel Egholm Rasmussen,Ø,Frederiksberg Kommune,1,Klimahandling,,Klimahandling
9123,Gabriel Egholm Rasmussen,Ø,Frederiksberg Kommune,2,Billigere boligere,,Billigere boligere
9123,Gabriel Egholm Rasmussen,Ø,Frederiksberg Kommune,3,Gratis offentlig transport,,Gratis offentlig transport
9124,Else Guldager,Ø,Frederiksberg Kommune,1,Børn er vores fremtid,Barndommen er kort - og vigtig. Derfor er tilbud til nye familier fra sundhedsplejen - gode dagtilbud og skoler en mærkesag for mig. Minimumsnormering i dagtilbud skal bevares. Den pædagogiske kvalitet og læringen også i skolen er højt prioriteret. Her grundlægges næste generations robusthed sammen med forældrene. Der skal være nok hjælp og støtte til børn og unge i udsatte positioner.,Børn er vores fremtid : Barndommen er kort - og vigtig. Derfor er tilbud til nye familier fra sundhedsplejen - gode dagtilbud og skoler en mærkesag for mig. Minimumsnormering i dagtilbud skal bevares. Den pædagogiske kvalitet og læringen også i skolen er højt prioriteret. Her grundlægges næste generations robusthed sammen med forældrene. Der skal være nok hjælp og støtte til børn og unge i udsatte positioner.
9124,Else Guldager,Ø,Frederiksberg Kommune,2,Klima og grønt,"Klimatilpasning på en måde, så Frederiksberg bliver endnu grønnere. Meget gerne så vi er sikre på, at biodiversiteten bliver endnu mangfoldig. Der skal være pindsvin, flagermus, fugle, insekter og masser af træer og blomster. Der er mange tiltag i den retning allerede, og de skal fortsætte. Det ville være fantastisk om projekterne omkring Ladegårdsåen kunne blive realiseret.","Klima og grønt : Klimatilpasning på en måde, så Frederiksberg bliver endnu grønnere. Meget gerne så vi er sikre på, at biodiversiteten bliver endnu mangfoldig. Der skal være pindsvin, flagermus, fugle, insekter og masser af træer og blomster. Der er mange tiltag i den retning allerede, og de skal fortsætte. Det ville være fantastisk om projekterne omkring Ladegårdsåen kunne blive realiseret."
9124,Else Guldager,Ø,Frederiksberg Kommune,3,Trafik og trængsel,"Cykler skal være det mest almindelige transportmiddel i Frederiksberg Kommune. Det kræver bredere cykelstier og god lokal busdrift, for de mennesker, der ikke kan cykle. De gratis busser, som kommer i 2026, er et godt tiltag. Parkeringspladser ser jeg gerne begrænset, ligesom jeg heller ikke går ind for gratis parkering under nogen form.","Trafik og trængsel : Cykler skal være det mest almindelige transportmiddel i Frederiksberg Kommune. Det kræver bredere cykelstier og god lokal busdrift, for de mennesker, der ikke kan cykle. De gratis busser, som kommer i 2026, er et godt tiltag. Parkeringspladser ser jeg gerne begrænset, ligesom jeg heller ikke går ind for gratis parkering under nogen form."
4469,Mette Bram,Å,Frederiksberg Kommune,1,Bæredygtighed skal tages med i alle sager,"Generelt ønsker jeg at fremme et helhedssyn på klima, miljø, natur og velfærd, så politikken på Frederiksberg måles i forhold til bæredygtighed, dvs borgernes trivsel og sociale forhold og de 9 planetære grænser, inkl. global opvarmning, biodiversitet, vandkvalitet og plastikforurening.","Bæredygtighed skal tages med i alle sager : Generelt ønsker jeg at fremme et helhedssyn på klima, miljø, natur og velfærd, så politikken på Frederiksberg måles i forhold til bæredygtighed, dvs borgernes trivsel og sociale forhold og de 9 planetære grænser, inkl. global opvarmning, biodiversitet, vandkvalitet og plastikforurening."
4469,Mette Bram,Å,Frederiksberg Kommune,2,Tiltag mod varmeø-efekten,"Frederiksberg skal sammen med Københavns Kommune arbejde intenst for at omdanne Bispeengbuen og åbne Ladegårdsåen. At reetablere den gamle å er en fordel på mange parametre: bynatur, rekreativt område, skybrudssikring og ikke mindst, at det åbne vandspejl vil være med til at modvirke varmeø-effekten på Frederiksberg.","Tiltag mod varmeø-efekten : Frederiksberg skal sammen med Københavns Kommune arbejde intenst for at omdanne Bispeengbuen og åbne Ladegårdsåen. At reetablere den gamle å er en fordel på mange parametre: bynatur, rekreativt område, skybrudssikring og ikke mindst, at det åbne vandspejl vil være med til at modvirke varmeø-effekten på Frederiksberg."
4469,Mette Bram,Å,Frederiksberg Kommune,3,Ansættelse af en pårørendevejleder,"Den nuværende pårørendekoordinator er ansat til ældreområdet og det slår ikke til i forhold til de familier, som rammes af psykisk mistrivsel fx i form af skolevægring. En pårørendevejleder/-koordinator eller et team til dette formål bør evt. samtænkes med Københavns Kommune og den kommende Region Sjælland, så man i fællesskab kan afsætte passende ressourcer til at støtte pårørende.","Ansættelse af en pårørendevejleder : Den nuværende pårørendekoordinator er ansat til ældreområdet og det slår ikke til i forhold til de familier, som rammes af psykisk mistrivsel fx i form af skolevægring. En pårørendevejleder/-koordinator eller et team til dette formål bør evt. samtænkes med Københavns Kommune og den kommende Region Sjælland, så man i fællesskab kan afsætte passende ressourcer til at støtte pårørende."
4470,Kim Hjerrild,Å,Frederiksberg Kommune,1,Frederiksberg skal være FRONTLØBER i omstillingen til en grøn og bæredygtig by,"Jeg vil arbejde for at FRB bliver et urbant laboratorium for fremtidens grønne løsninger, med flere byhaver, grønne bymiljøer, bedre udnyttelse af ressourcer og lokal energi. Alternativet vil presse på for tiltag, som kan modvirke den trussel mod trivsel og sundhed, som et mere ekstremt vejr, inkl. varme ø-effekten, vil føre med sig - jf. at Frederiksberg er den varmeste by i Nordeuropa.","Frederiksberg skal være FRONTLØBER i omstillingen til en grøn og bæredygtig by : Jeg vil arbejde for at FRB bliver et urbant laboratorium for fremtidens grønne løsninger, med flere byhaver, grønne bymiljøer, bedre udnyttelse af ressourcer og lokal energi. Alternativet vil presse på for tiltag, som kan modvirke den trussel mod trivsel og sundhed, som et mere ekstremt vejr, inkl. varme ø-effekten, vil føre med sig - jf. at Frederiksberg er den varmeste by i Nordeuropa."
4470,Kim Hjerrild,Å,Frederiksberg Kommune,2,Sikker trafik og mobilitet - også for børn,"Jeg vil arbejde for at styrke den aktive mobilitet i kommunen, så vi i fremtiden ser flere børn, som cykler på Frederiksberg. Gang og cyklisme skal fremmes gennem bredere og mere sikre fortove og cykelstier. Biltrafikken må ikke blive større i eller igennem FRB, men skal gradvis søges reduceret - bl.a. ved etablering af flere fleksible vejstrækninger, trafik-øer og indførelse af roadpricing.","Sikker trafik og mobilitet - også for børn : Jeg vil arbejde for at styrke den aktive mobilitet i kommunen, så vi i fremtiden ser flere børn, som cykler på Frederiksberg. Gang og cyklisme skal fremmes gennem bredere og mere sikre fortove og cykelstier. Biltrafikken må ikke blive større i eller igennem FRB, men skal gradvis søges reduceret - bl.a. ved etablering af flere fleksible vejstrækninger, trafik-øer og indførelse af roadpricing."
4470,Kim Hjerrild,Å,Frederiksberg Kommune,3,FRB som en vidensby med et stærkt samarbejde med uddannelsessteder og forskning,"Jeg vil arbejde for fastholdelse og udvikling af kommunens mangfoldige og dynamiske erhvervsliv og bringe erhvervsliv, uddannelser og forskning sammen for at udvikle fremtidens løsninger, inkl. bæredygtigt byggeri / vedligeholdelse, energiproduktion og lagring, trafik og logistik, klimatilpasning, fødevareproduktion i byen mm.","FRB som en vidensby med et stærkt samarbejde med uddannelsessteder og forskning : Jeg vil arbejde for fastholdelse og udvikling af kommunens mangfoldige og dynamiske erhvervsliv og bringe erhvervsliv, uddannelser og forskning sammen for at udvikle fremtidens løsninger, inkl. bæredygtigt byggeri / vedligeholdelse, energiproduktion og lagring, trafik og logistik, klimatilpasning, fødevareproduktion i byen mm."
